k,p,seed,sample_index,outcome,onset_step,direction,steps_simulated
64,0.25,20260919,4490,certified,57877,"+x,+y",60075
64,0.25,20260919,4491,certified,49083,"+x,+y",52472
64,0.25,20260919,4492,certified,10554,"+x,-y",13170
64,0.25,20260919,4493,certified,13284,"-x,-y",16072
64,0.25,20260919,4494,certified,11240,"-x,-y",13698
64,0.25,20260919,4495,certified,6110,"-x,+y",8294
64,0.25,20260919,4496,certified,29936,"-x,+y",32285
64,0.25,20260919,4497,certified,10931,"-x,-y",13115
64,0.25,20260919,4498,certified,17793,"+x,+y",20042
64,0.25,20260919,4499,certified,6351,"+x,+y",9646
64,0.25,20260919,4500,certified,15191,"-x,-y",17403
64,0.25,20260919,4501,certified,4026,"-x,+y",6215
64,0.25,20260919,4502,certified,2669,"-x,+y",5227
64,0.25,20260919,4503,certified,16544,"-x,+y",20557
64,0.25,20260919,4504,certified,10327,"-x,+y",12511
64,0.25,20260919,4505,certified,2630,"+x,-y",4857
64,0.25,20260919,4506,certified,21428,"-x,-y",23612
64,0.25,20260919,4507,certified,12362,"+x,-y",15023
64,0.25,20260919,4508,certified,32618,"+x,-y",34806
64,0.25,20260919,4509,certified,4858,"-x,+y",9183
64,0.25,20260919,4510,certified,2482,"+x,+y",4666
64,0.25,20260919,4511,certified,32878,"+x,-y",35062
64,0.25,20260919,4512,certified,15997,"+x,+y",18181
64,0.25,20260919,4513,certified,15654,"+x,+y",17838
64,0.25,20260919,4514,certified,7718,"+x,-y",11533
64,0.25,20260919,4515,certified,9517,"+x,-y",13178
64,0.25,20260919,4516,certified,5618,"+x,-y",9321
64,0.25,20260919,4517,certified,39390,"-x,+y",41637
64,0.25,20260919,4518,certified,37983,"+x,+y",40909
64,0.25,20260919,4519,certified,21307,"+x,+y",23496
64,0.25,20260919,4520,certified,5169,"+x,+y",8350
64,0.25,20260919,4521,certified,10677,"+x,+y",12861
64,0.25,20260919,4522,certified,10519,"-x,-y",14324
64,0.25,20260919,4523,certified,19399,"+x,+y",21642
64,0.25,20260919,4524,certified,7520,"-x,+y",9707
64,0.25,20260919,4525,certified,8113,"-x,+y",11403
64,0.25,20260919,4526,certified,21606,"-x,-y",24906
64,0.25,20260919,4527,certified,2863,"-x,-y",6635
64,0.25,20260919,4528,certified,43730,"-x,+y",47651
64,0.25,20260919,4529,certified,3871,"-x,-y",6428
64,0.25,20260919,4530,certified,43981,"+x,-y",46168
64,0.25,20260919,4531,certified,3100,"-x,+y",5771
64,0.25,20260919,4532,certified,7874,"-x,+y",10058
64,0.25,20260919,4533,certified,11061,"+x,+y",13245
64,0.25,20260919,4534,certified,42178,"-x,+y",44362
64,0.25,20260919,4535,certified,16247,"-x,-y",18814
64,0.25,20260919,4536,certified,1341,"-x,-y",4428
64,0.25,20260919,4537,certified,4031,"+x,+y",6286
64,0.25,20260919,4538,certified,3133,"-x,-y",7052
64,0.25,20260919,4539,certified,2538,"+x,+y",4728
64,0.25,20260919,4540,certified,58185,"+x,+y",60950
64,0.25,20260919,4541,certified,25450,"+x,-y",28286
64,0.25,20260919,4542,certified,18003,"-x,-y",20187
64,0.25,20260919,4543,certified,9242,"+x,-y",11426
64,0.25,20260919,4544,certified,23765,"-x,+y",25970
64,0.25,20260919,4545,certified,18754,"+x,+y",21785
64,0.25,20260919,4546,certified,23701,"+x,-y",26991
64,0.25,20260919,4547,certified,1287,"+x,-y",3537
64,0.25,20260919,4548,certified,6702,"-x,+y",10509
64,0.25,20260919,4549,certified,20561,"-x,-y",22745
64,0.25,20260919,4550,certified,16693,"-x,-y",18877
64,0.25,20260919,4551,certified,24763,"-x,+y",26947
64,0.25,20260919,4552,certified,25912,"-x,+y",28141
64,0.25,20260919,4553,certified,22214,"+x,-y",25509
64,0.25,20260919,4554,certified,4433,"-x,-y",8456
64,0.25,20260919,4555,certified,14877,"+x,+y",17436
64,0.25,20260919,4556,certified,22698,"-x,-y",24890
64,0.25,20260919,4557,certified,31659,"+x,+y",34528
64,0.25,20260919,4558,certified,57407,"-x,-y",59766
64,0.25,20260919,4559,certified,5231,"-x,-y",8171
64,0.25,20260919,4560,certified,4884,"-x,+y",8179
64,0.25,20260919,4561,certified,25289,"+x,+y",28262
64,0.25,20260919,4562,certified,14716,"-x,+y",16900
64,0.25,20260919,4563,certified,4101,"-x,-y",7490
64,0.25,20260919,4564,certified,57442,"+x,+y",59632
64,0.25,20260919,4565,certified,10634,"+x,-y",12818
64,0.25,20260919,4566,certified,11805,"-x,-y",15700
64,0.25,20260919,4567,certified,6119,"-x,-y",8303
64,0.25,20260919,4568,certified,13192,"+x,-y",15376
64,0.25,20260919,4569,certified,14194,"+x,-y",18472
64,0.25,20260919,4570,certified,12741,"-x,-y",15622
64,0.25,20260919,4571,certified,3297,"-x,-y",5524
64,0.25,20260919,4572,certified,25194,"-x,+y",29841
64,0.25,20260919,4573,certified,10694,"+x,+y",13505
64,0.25,20260919,4574,certified,9709,"+x,+y",12058
64,0.25,20260919,4575,certified,21221,"-x,+y",23405
64,0.25,20260919,4576,certified,21769,"+x,+y",23953
64,0.25,20260919,4577,certified,27788,"+x,+y",30768
64,0.25,20260919,4578,certified,3792,"-x,+y",6463
64,0.25,20260919,4579,certified,20419,"-x,-y",22603
64,0.25,20260919,4580,certified,12588,"-x,+y",14827
64,0.25,20260919,4581,certified,16698,"-x,+y",18882
64,0.25,20260919,4582,certified,50922,"-x,-y",53154
64,0.25,20260919,4583,certified,7941,"-x,-y",10508
64,0.25,20260919,4584,certified,21855,"-x,+y",24039
64,0.25,20260919,4585,certified,8773,"-x,-y",10957
64,0.25,20260919,4586,certified,29236,"+x,+y",31420
64,0.25,20260919,4587,certified,49654,"-x,+y",52835
64,0.25,20260919,4588,certified,14426,"+x,-y",17097
64,0.25,20260919,4589,certified,4641,"+x,+y",7406
64,0.25,20260919,4590,certified,2521,"-x,+y",4705
64,0.25,20260919,4591,certified,28762,"+x,-y",32671
64,0.25,20260919,4592,certified,24641,"+x,-y",27109
64,0.25,20260919,4593,certified,3547,"-x,-y",7768
64,0.25,20260919,4594,certified,14072,"-x,+y",16256
64,0.25,20260919,4595,certified,28698,"+x,+y",31582
64,0.25,20260919,4596,certified,19636,"-x,+y",22089
64,0.25,20260919,4597,certified,5137,"-x,-y",7321
64,0.25,20260919,4598,certified,12858,"+x,+y",15042
64,0.25,20260919,4599,certified,50981,"+x,-y",54063
64,0.25,20260919,4600,certified,9177,"-x,+y",11531
64,0.25,20260919,4601,certified,18638,"-x,+y",20999
64,0.25,20260919,4602,certified,12343,"+x,-y",14527
64,0.25,20260919,4603,certified,120728,"+x,-y",125573
64,0.25,20260919,4604,certified,6018,"+x,-y",8202
64,0.25,20260919,4605,certified,3547,"+x,+y",5736
64,0.25,20260919,4606,certified,15643,"+x,+y",19344
64,0.25,20260919,4607,certified,13001,"-x,+y",15185
64,0.25,20260919,4608,certified,16208,"-x,+y",19493
64,0.25,20260919,4609,certified,46281,"+x,-y",48465
64,0.25,20260919,4610,certified,16460,"+x,-y",20275
64,0.25,20260919,4611,certified,5100,"-x,-y",7340
64,0.25,20260919,4612,certified,24646,"-x,+y",27629
64,0.25,20260919,4613,certified,55984,"-x,-y",58168
64,0.25,20260919,4614,certified,3622,"+x,-y",5806
64,0.25,20260919,4615,certified,17139,"+x,-y",19340
64,0.25,20260919,4616,certified,24931,"+x,+y",27186
64,0.25,20260919,4617,certified,18387,"-x,+y",20571
64,0.25,20260919,4618,certified,21762,"+x,-y",24527
64,0.25,20260919,4619,certified,14405,"-x,+y",18684
64,0.25,20260919,4620,certified,32466,"+x,-y",35912
64,0.25,20260919,4621,certified,17364,"+x,+y",19548
64,0.25,20260919,4622,certified,2668,"+x,-y",4852
64,0.25,20260919,4623,certified,7387,"-x,-y",10578
64,0.25,20260919,4624,certified,4261,"-x,-y",6828
64,0.25,20260919,4625,certified,38657,"-x,-y",42623
64,0.25,20260919,4626,certified,6684,"-x,-y",10135
64,0.25,20260919,4627,certified,2902,"+x,+y",5092
64,0.25,20260919,4628,certified,19142,"+x,-y",21774
64,0.25,20260919,4629,certified,7574,"+x,+y",10666
64,0.25,20260919,4630,certified,11125,"-x,-y",14826
64,0.25,20260919,4631,certified,34336,"-x,+y",38047
64,0.25,20260919,4632,certified,7831,"+x,+y",10015
64,0.25,20260919,4633,certified,26583,"+x,+y",29256
64,0.25,20260919,4634,certified,6215,"-x,-y",8399
64,0.25,20260919,4635,certified,14008,"-x,+y",16367
64,0.25,20260919,4636,certified,9436,"+x,-y",12317
64,0.25,20260919,4637,certified,47276,"+x,+y",49460
64,0.25,20260919,4638,certified,30166,"-x,+y",33453
64,0.25,20260919,4639,certified,2820,"+x,-y",5004
64,0.25,20260919,4640,certified,2588,"-x,+y",6081
64,0.25,20260919,4641,certified,14083,"-x,+y",17789
64,0.25,20260919,4642,certified,10244,"+x,+y",12428
64,0.25,20260919,4643,certified,4745,"-x,-y",7416
64,0.25,20260919,4644,certified,23536,"-x,-y",25770
64,0.25,20260919,4645,certified,71871,"+x,+y",75686
64,0.25,20260919,4646,certified,17081,"-x,-y",21198
64,0.25,20260919,4647,certified,15564,"+x,+y",18032
64,0.25,20260919,4648,certified,26530,"-x,-y",28714
64,0.25,20260919,4649,certified,4796,"-x,+y",8034
64,0.25,20260919,4650,certified,19836,"-x,+y",22020
64,0.25,20260919,4651,certified,8923,"-x,+y",11126
64,0.25,20260919,4652,certified,3254,"-x,+y",6955
64,0.25,20260919,4653,certified,2340,"-x,+y",6259
64,0.25,20260919,4654,certified,23135,"-x,-y",25319
64,0.25,20260919,4655,certified,12514,"-x,+y",15185
64,0.25,20260919,4656,certified,13956,"-x,-y",16145
64,0.25,20260919,4657,certified,101074,"+x,+y",103258
64,0.25,20260919,4658,certified,6470,"-x,-y",8716
64,0.25,20260919,4659,certified,6883,"+x,+y",9122
64,0.25,20260919,4660,certified,28382,"-x,+y",31563
64,0.25,20260919,4661,certified,23008,"+x,-y",25192
64,0.25,20260919,4662,certified,12771,"+x,+y",14955
64,0.25,20260919,4663,certified,16967,"-x,-y",19152
64,0.25,20260919,4664,certified,1842,"-x,+y",5131
64,0.25,20260919,4665,certified,8600,"+x,-y",10851
64,0.25,20260919,4666,certified,47972,"-x,-y",52620
64,0.25,20260919,4667,certified,4426,"+x,-y",7191
64,0.25,20260919,4668,certified,3588,"-x,+y",5947
64,0.25,20260919,4669,certified,5421,"-x,+y",7879
64,0.25,20260919,4670,certified,22801,"-x,+y",25473
64,0.25,20260919,4671,certified,30232,"-x,+y",32416
64,0.25,20260919,4672,certified,48384,"-x,+y",50584
64,0.25,20260919,4673,certified,17833,"-x,-y",20017
64,0.25,20260919,4674,certified,7226,"-x,+y",10199
64,0.25,20260919,4675,certified,17958,"+x,-y",20529
64,0.25,20260919,4676,certified,13063,"+x,+y",15838
64,0.25,20260919,4677,certified,3776,"+x,+y",5960
64,0.25,20260919,4678,certified,5713,"+x,-y",7897
64,0.25,20260919,4679,certified,18004,"+x,+y",22758
64,0.25,20260919,4680,certified,16961,"+x,+y",20672
64,0.25,20260919,4681,certified,18352,"-x,+y",23003
64,0.25,20260919,4682,certified,63655,"-x,-y",67933
64,0.25,20260919,4683,certified,7606,"-x,-y",9960
64,0.25,20260919,4684,certified,10007,"-x,-y",12564
64,0.25,20260919,4685,certified,41848,"-x,+y",44032
64,0.25,20260919,4686,certified,40365,"-x,+y",42549
64,0.25,20260919,4687,certified,5023,"+x,+y",7207
64,0.25,20260919,4688,certified,12707,"-x,-y",14891
64,0.25,20260919,4689,certified,25243,"-x,-y",29370
64,0.25,20260919,4690,certified,45175,"+x,+y",47359
64,0.25,20260919,4691,certified,9963,"-x,-y",14090
64,0.25,20260919,4692,certified,13830,"+x,-y",16075
64,0.25,20260919,4693,certified,25588,"+x,+y",27848
64,0.25,20260919,4694,certified,4948,"+x,-y",8857
64,0.25,20260919,4695,certified,40197,"-x,+y",42381
64,0.25,20260919,4696,certified,3495,"-x,-y",6227
64,0.25,20260919,4697,certified,6585,"+x,+y",9927
64,0.25,20260919,4698,certified,7180,"+x,-y",11401
64,0.25,20260919,4699,certified,18587,"-x,-y",23224
64,0.25,20260919,4700,certified,9915,"-x,+y",12101
64,0.25,20260919,4701,certified,3053,"-x,+y",5237
64,0.25,20260919,4702,certified,6847,"-x,-y",10444
64,0.25,20260919,4703,certified,40211,"-x,-y",42395
64,0.25,20260919,4704,certified,9558,"+x,+y",11742
64,0.25,20260919,4705,certified,7743,"+x,+y",9927
64,0.25,20260919,4706,certified,4728,"-x,+y",7607
64,0.25,20260919,4707,certified,8081,"-x,-y",10638
64,0.25,20260919,4708,certified,6577,"-x,+y",10087
64,0.25,20260919,4709,certified,18843,"-x,-y",21027
64,0.25,20260919,4710,certified,38705,"-x,-y",41792
64,0.25,20260919,4711,certified,24130,"+x,+y",27432
64,0.25,20260919,4712,certified,9714,"+x,+y",11898
64,0.25,20260919,4713,certified,29391,"+x,+y",31575
64,0.25,20260919,4714,certified,57212,"-x,-y",61854
64,0.25,20260919,4715,certified,19188,"-x,-y",21538
64,0.25,20260919,4716,certified,6470,"+x,-y",8654
64,0.25,20260919,4717,certified,20327,"+x,-y",24714
64,0.25,20260919,4718,certified,58380,"-x,+y",62299
64,0.25,20260919,4719,certified,20390,"-x,+y",22574
64,0.25,20260919,4720,certified,44537,"+x,+y",46721
64,0.25,20260919,4721,certified,51058,"+x,-y",55487
64,0.25,20260919,4722,certified,19194,"+x,-y",21867
64,0.25,20260919,4723,certified,3160,"-x,+y",5939
64,0.25,20260919,4724,certified,15706,"-x,+y",17890
64,0.25,20260919,4725,certified,6048,"-x,+y",9645
64,0.25,20260919,4726,certified,22583,"+x,-y",25155
64,0.25,20260919,4727,certified,6123,"-x,-y",9096
64,0.25,20260919,4728,certified,2451,"+x,+y",5642
64,0.25,20260919,4729,certified,4778,"+x,+y",6962
64,0.25,20260919,4730,certified,705,"-x,-y",2891
64,0.25,20260919,4731,certified,29636,"+x,+y",31820
64,0.25,20260919,4732,certified,3218,"-x,-y",5402
64,0.25,20260919,4733,certified,1701,"-x,-y",5412
64,0.25,20260919,4734,certified,33933,"+x,+y",37738
64,0.25,20260919,4735,certified,28212,"-x,-y",30396
64,0.25,20260919,4736,certified,74855,"-x,-y",77414
64,0.25,20260919,4737,certified,10752,"-x,+y",14141
64,0.25,20260919,4738,certified,5168,"-x,+y",8359
64,0.25,20260919,4739,certified,21956,"+x,-y",24721
64,0.25,20260919,4740,certified,4531,"-x,-y",7920
64,0.25,20260919,4741,certified,29285,"-x,-y",31691
64,0.25,20260919,4742,certified,35184,"+x,+y",37606
64,0.25,20260919,4743,certified,19805,"+x,+y",21989
64,0.25,20260919,4744,certified,30074,"-x,+y",32396
64,0.25,20260919,4745,certified,12326,"+x,+y",14510
64,0.25,20260919,4746,certified,18546,"-x,+y",20801
64,0.25,20260919,4747,certified,9467,"+x,+y",11828
64,0.25,20260919,4748,certified,9466,"+x,-y",11650
64,0.25,20260919,4749,certified,6092,"-x,-y",10214
64,0.25,20260919,4750,certified,21153,"+x,+y",23710
64,0.25,20260919,4751,certified,18161,"+x,-y",21834
64,0.25,20260919,4752,certified,33592,"-x,-y",36476
64,0.25,20260919,4753,certified,7607,"+x,+y",9862
64,0.25,20260919,4754,certified,11503,"+x,-y",15739
64,0.25,20260919,4755,certified,17781,"-x,+y",20041
64,0.25,20260919,4756,certified,2767,"-x,+y",4951
64,0.25,20260919,4757,certified,8102,"+x,+y",10286
64,0.25,20260919,4758,certified,5470,"+x,+y",8297
64,0.25,20260919,4759,certified,6906,"+x,-y",9145
64,0.25,20260919,4760,certified,13997,"+x,+y",17814
64,0.25,20260919,4761,certified,6191,"-x,-y",9235
64,0.25,20260919,4762,certified,34301,"-x,-y",36485
64,0.25,20260919,4763,certified,28085,"-x,-y",30538
64,0.25,20260919,4764,certified,29328,"+x,+y",31512
64,0.25,20260919,4765,certified,13204,"-x,+y",15459
64,0.25,20260919,4766,certified,11919,"+x,-y",14968
64,0.25,20260919,4767,certified,27731,"-x,-y",32690
64,0.25,20260919,4768,certified,23922,"+x,-y",27519
64,0.25,20260919,4769,certified,14133,"+x,-y",16317
64,0.25,20260919,4770,certified,13271,"-x,-y",15455
64,0.25,20260919,4771,certified,20288,"-x,+y",24207
64,0.25,20260919,4772,certified,77181,"+x,-y",79674
64,0.25,20260919,4773,certified,5326,"-x,+y",7510
64,0.25,20260919,4774,certified,16692,"-x,+y",21121
64,0.25,20260919,4775,certified,15828,"-x,-y",18012
64,0.25,20260919,4776,certified,47611,"-x,-y",49795
64,0.25,20260919,4777,certified,11369,"-x,+y",14626
64,0.25,20260919,4778,certified,30023,"+x,+y",32684
64,0.25,20260919,4779,certified,6168,"+x,-y",8352
64,0.25,20260919,4780,certified,9752,"-x,+y",12829
64,0.25,20260919,4781,certified,5072,"-x,+y",8638
64,0.25,20260919,4782,certified,2028,"+x,-y",4240
64,0.25,20260919,4783,certified,55571,"+x,+y",58658
64,0.25,20260919,4784,certified,18101,"+x,-y",20285
64,0.25,20260919,4785,certified,11171,"-x,-y",15288
64,0.25,20260919,4786,certified,7346,"-x,+y",10007
64,0.25,20260919,4787,certified,13734,"+x,-y",15918
64,0.25,20260919,4788,certified,8792,"+x,+y",11360
64,0.25,20260919,4789,certified,5291,"-x,-y",9408
64,0.25,20260919,4790,certified,16250,"+x,+y",19558
64,0.25,20260919,4791,certified,45256,"+x,-y",49175
64,0.25,20260919,4792,certified,19488,"+x,-y",21672
64,0.25,20260919,4793,certified,7191,"+x,-y",9375
64,0.25,20260919,4794,certified,10530,"+x,-y",13721
64,0.25,20260919,4795,certified,13193,"-x,-y",16074
64,0.25,20260919,4796,certified,45871,"-x,-y",49168
64,0.25,20260919,4797,certified,4955,"-x,+y",7527
64,0.25,20260919,4798,certified,14081,"-x,+y",16265
64,0.25,20260919,4799,certified,15541,"-x,+y",18103
64,0.25,20260919,4800,certified,1478,"-x,+y",3662
64,0.25,20260919,4801,certified,3377,"-x,-y",5561
64,0.25,20260919,4802,certified,19059,"+x,+y",22831
64,0.25,20260919,4803,certified,15683,"+x,+y",17867
64,0.25,20260919,4804,certified,19667,"+x,+y",21851
64,0.25,20260919,4805,certified,23307,"-x,-y",25492
64,0.25,20260919,4806,certified,3959,"+x,+y",7566
64,0.25,20260919,4807,certified,26318,"-x,+y",30021
64,0.25,20260919,4808,certified,5516,"-x,+y",9227
64,0.25,20260919,4809,certified,2693,"-x,+y",4877
64,0.25,20260919,4810,certified,3667,"+x,+y",5851
64,0.25,20260919,4811,certified,24125,"+x,+y",26309
64,0.25,20260919,4812,certified,21084,"+x,-y",24440
64,0.25,20260919,4813,certified,35338,"-x,+y",37525
64,0.25,20260919,4814,certified,24983,"+x,-y",28279
64,0.25,20260919,4815,certified,11581,"+x,+y",13765
64,0.25,20260919,4816,certified,8508,"-x,+y",12138
64,0.25,20260919,4817,certified,20725,"-x,-y",22909
64,0.25,20260919,4818,certified,11413,"-x,-y",13652
64,0.25,20260919,4819,certified,3707,"-x,+y",7839
64,0.25,20260919,4820,certified,13308,"+x,-y",15771
64,0.25,20260919,4821,certified,37120,"+x,-y",40197
64,0.25,20260919,4822,certified,5127,"+x,+y",7311
64,0.25,20260919,4823,certified,8642,"+x,+y",10826
64,0.25,20260919,4824,certified,74540,"+x,+y",78762
64,0.25,20260919,4825,certified,46147,"+x,+y",51200
64,0.25,20260919,4826,certified,3935,"-x,+y",6119
64,0.25,20260919,4827,certified,5224,"+x,-y",9559
64,0.25,20260919,4828,certified,9458,"-x,+y",13367
64,0.25,20260919,4829,certified,16000,"-x,+y",18184
64,0.25,20260919,4830,certified,12885,"+x,+y",15546
64,0.25,20260919,4831,certified,23523,"-x,-y",25707
64,0.25,20260919,4832,certified,2488,"-x,+y",5055
64,0.25,20260919,4833,certified,14458,"-x,+y",18891
64,0.25,20260919,4834,certified,29428,"-x,-y",31660
64,0.25,20260919,4835,certified,18274,"+x,-y",21767
64,0.25,20260919,4836,certified,2106,"+x,-y",4290
64,0.25,20260919,4837,certified,26684,"-x,-y",29038
64,0.25,20260919,4838,certified,4299,"+x,+y",7896
64,0.25,20260919,4839,certified,12010,"+x,-y",15923
64,0.25,20260919,4840,certified,28931,"+x,+y",31115
64,0.25,20260919,4841,certified,44321,"+x,+y",46505
64,0.25,20260919,4842,certified,17533,"+x,+y",21787
64,0.25,20260919,4843,certified,20237,"-x,-y",23744
64,0.25,20260919,4844,certified,4341,"-x,-y",7116
64,0.25,20260919,4845,certified,2653,"-x,-y",4837
64,0.25,20260919,4846,certified,12498,"+x,-y",16582
64,0.25,20260919,4847,certified,1524,"-x,+y",5235
64,0.25,20260919,4848,certified,37402,"-x,+y",39600
64,0.25,20260919,4849,certified,28840,"-x,-y",31194
64,0.25,20260919,4850,certified,3728,"+x,+y",6910
64,0.25,20260919,4851,certified,62428,"-x,-y",64616
64,0.25,20260919,4852,certified,5155,"-x,-y",7384
64,0.25,20260919,4853,certified,13290,"+x,-y",15639
64,0.25,20260919,4854,certified,1526,"-x,-y",3776
64,0.25,20260919,4855,certified,37885,"-x,+y",40069
64,0.25,20260919,4856,certified,9209,"-x,-y",11423
64,0.25,20260919,4857,certified,3263,"+x,+y",5450
64,0.25,20260919,4858,certified,10062,"+x,-y",14155
64,0.25,20260919,4859,certified,23010,"+x,-y",25208
64,0.25,20260919,4860,certified,25902,"-x,-y",28262
64,0.25,20260919,4861,certified,19292,"-x,+y",24033
64,0.25,20260919,4862,certified,6979,"-x,-y",9163
64,0.25,20260919,4863,certified,1883,"+x,+y",4067
64,0.25,20260919,4864,certified,8844,"-x,-y",11728
64,0.25,20260919,4865,certified,5915,"+x,+y",9098
64,0.25,20260919,4866,certified,4371,"+x,+y",6555
64,0.25,20260919,4867,certified,48669,"+x,-y",50853
64,0.25,20260919,4868,certified,1382,"+x,-y",3637
64,0.25,20260919,4869,certified,15382,"+x,-y",18979
64,0.25,20260919,4870,certified,7017,"+x,-y",10276
64,0.25,20260919,4871,certified,4672,"-x,+y",7655
64,0.25,20260919,4872,certified,2580,"+x,-y",4764
64,0.25,20260919,4873,certified,15286,"+x,-y",17470
64,0.25,20260919,4874,certified,1759,"+x,+y",4534
64,0.25,20260919,4875,certified,22271,"+x,-y",26554
64,0.25,20260919,4876,certified,12072,"-x,+y",14847
64,0.25,20260919,4877,certified,744,"+x,+y",4654
64,0.25,20260919,4878,certified,4825,"+x,-y",8588
64,0.25,20260919,4879,certified,8435,"-x,-y",10619
64,0.25,20260919,4880,certified,18314,"+x,-y",22398
64,0.25,20260919,4881,certified,39754,"-x,+y",42009
64,0.25,20260919,4882,certified,20609,"+x,+y",22793
64,0.25,20260919,4883,certified,2650,"+x,-y",4834
64,0.25,20260919,4884,certified,5857,"+x,-y",8637
64,0.25,20260919,4885,certified,28228,"+x,-y",30581
64,0.25,20260919,4886,certified,24625,"-x,-y",28175
64,0.25,20260919,4887,certified,2999,"-x,-y",7116
64,0.25,20260919,4888,certified,22150,"+x,-y",25123
64,0.25,20260919,4889,certified,4339,"+x,-y",6523
64,0.25,20260919,4890,certified,19890,"-x,+y",22716
64,0.25,20260919,4891,certified,20728,"+x,-y",23044
64,0.25,20260919,4892,certified,1765,"-x,-y",4020
64,0.25,20260919,4893,certified,32891,"-x,-y",35562
64,0.25,20260919,4894,certified,11254,"+x,-y",13925
64,0.25,20260919,4895,certified,3404,"-x,+y",6283
64,0.25,20260919,4896,certified,27256,"+x,+y",29440
64,0.25,20260919,4897,certified,22452,"+x,-y",24639
64,0.25,20260919,4898,certified,43012,"+x,+y",45196
64,0.25,20260919,4899,certified,10146,"+x,+y",12330
64,0.25,20260919,4900,certified,7220,"+x,+y",9404
64,0.25,20260919,4901,certified,21472,"-x,-y",23656
64,0.25,20260919,4902,certified,5952,"-x,+y",8139
64,0.25,20260919,4903,certified,17336,"-x,+y",19520
64,0.25,20260919,4904,certified,15149,"+x,+y",17333
64,0.25,20260919,4905,certified,15008,"-x,+y",19021
64,0.25,20260919,4906,certified,3315,"+x,+y",6714
64,0.25,20260919,4907,certified,5520,"-x,+y",8087
64,0.25,20260919,4908,certified,2042,"-x,+y",6055
64,0.25,20260919,4909,certified,5579,"+x,+y",8770
64,0.25,20260919,4910,certified,18148,"-x,+y",22483
64,0.25,20260919,4911,certified,29850,"+x,+y",33432
64,0.25,20260919,4912,certified,45503,"+x,-y",47687
64,0.25,20260919,4913,certified,5158,"+x,-y",8245
64,0.25,20260919,4914,certified,7259,"+x,+y",11282
64,0.25,20260919,4915,certified,22400,"+x,-y",25997
64,0.25,20260919,4916,certified,14838,"-x,+y",17022
64,0.25,20260919,4917,certified,32511,"-x,-y",34740
64,0.25,20260919,4918,certified,3731,"+x,+y",5958
64,0.25,20260919,4919,certified,5838,"+x,-y",9123
64,0.25,20260919,4920,certified,27978,"+x,-y",30183
64,0.25,20260919,4921,certified,67388,"-x,-y",70645
64,0.25,20260919,4922,certified,21610,"+x,-y",24120
64,0.25,20260919,4923,certified,28723,"+x,-y",30907
64,0.25,20260919,4924,certified,7206,"-x,+y",9867
64,0.25,20260919,4925,certified,2713,"-x,+y",5375
64,0.25,20260919,4926,certified,29761,"+x,+y",31947
64,0.25,20260919,4927,certified,11854,"-x,-y",14038
64,0.25,20260919,4928,certified,9119,"+x,+y",11303
64,0.25,20260919,4929,certified,4031,"-x,+y",6215
64,0.25,20260919,4930,certified,37639,"+x,+y",39832
64,0.25,20260919,4931,certified,7701,"-x,-y",9885
64,0.25,20260919,4932,certified,16161,"-x,-y",20496
64,0.25,20260919,4933,certified,8466,"-x,+y",11241
64,0.25,20260919,4934,certified,3101,"-x,-y",6708
64,0.25,20260919,4935,certified,20824,"+x,-y",23008
64,0.25,20260919,4936,certified,13134,"-x,-y",16940
64,0.25,20260919,4937,certified,2525,"-x,-y",5924
64,0.25,20260919,4938,certified,52667,"+x,-y",54851
64,0.25,20260919,4939,certified,52267,"+x,+y",55032
64,0.25,20260919,4940,certified,22699,"+x,+y",26514
64,0.25,20260919,4941,certified,17925,"-x,-y",21106
64,0.25,20260919,4942,certified,11792,"+x,-y",13976
64,0.25,20260919,4943,certified,6380,"-x,-y",9831
64,0.25,20260919,4944,certified,2363,"-x,-y",4547
64,0.25,20260919,4945,certified,3807,"-x,+y",5991
64,0.25,20260919,4946,certified,21648,"+x,-y",23832
64,0.25,20260919,4947,certified,23792,"-x,+y",26355
64,0.25,20260919,4948,certified,57319,"-x,+y",59787
64,0.25,20260919,4949,certified,5356,"-x,+y",7541
64,0.25,20260919,4950,certified,53430,"+x,-y",55614
64,0.25,20260919,4951,certified,18460,"+x,-y",21076
64,0.25,20260919,4952,certified,25474,"+x,+y",29814
64,0.25,20260919,4953,certified,27966,"-x,-y",30150
64,0.25,20260919,4954,certified,24288,"+x,-y",27791
64,0.25,20260919,4955,certified,10256,"-x,+y",13494
64,0.25,20260919,4956,certified,26517,"-x,+y",30739
64,0.25,20260919,4957,certified,44348,"+x,+y",48064
64,0.25,20260919,4958,certified,6626,"-x,+y",9703
64,0.25,20260919,4959,certified,24757,"-x,+y",27074
64,0.25,20260919,4960,certified,21910,"+x,+y",24094
64,0.25,20260919,4961,certified,47280,"+x,-y",50565
64,0.25,20260919,4962,certified,17535,"-x,+y",19720
64,0.25,20260919,4963,certified,11621,"-x,-y",13860
64,0.25,20260919,4964,certified,15364,"-x,+y",17548
64,0.25,20260919,4965,certified,18049,"-x,+y",21543
64,0.25,20260919,4966,certified,24504,"-x,+y",27789
64,0.25,20260919,4967,certified,36105,"-x,-y",38525
64,0.25,20260919,4968,certified,21864,"+x,-y",24048
64,0.25,20260919,4969,certified,13043,"+x,+y",15227
64,0.25,20260919,4970,certified,1120,"+x,-y",4405
